 ,Area,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,511.010800,26.477090,24.573666,133.687075,0.779635,1.077458,0.928111,0.898409
2,1074.932800,46.206193,29.620422,166.649582,0.651529,1.559944,0.641049,0.909841
3,162.910800,14.814147,14.001783,154.126634,0.672155,1.058019,0.945163,0.835714
4,168.480400,15.462224,13.873548,39.550430,0.632976,1.114511,0.897254,0.834483
5,193.543600,16.232953,15.180686,92.447732,0.700339,1.069316,0.935177,0.876972
6,562.529600,27.905514,25.666430,88.490750,0.666190,1.087238,0.919762,0.894795
7,740.756800,39.198665,24.061045,44.678687,0.791878,1.629134,0.613823,0.915663
8,72.404800,10.580001,8.713483,25.968031,0.685707,1.214210,0.823581,0.764706
9,731.010000,34.491282,26.985104,135.191387,0.719124,1.278160,0.782375,0.920245
10,396.834000,23.796252,21.232954,102.374341,0.707379,1.120723,0.892281,0.885093
11,165.695600,15.782306,13.367514,78.883854,0.549144,1.180646,0.846994,0.793333
12,524.934800,27.540444,24.268590,5.821114,0.709056,1.134818,0.881198,0.901914
13,1093.034000,48.344222,28.787186,33.309818,0.708168,1.679366,0.595463,0.921903
14,487.340000,26.660721,23.273960,169.458653,0.745468,1.145517,0.872968,0.896287
15,240.885200,20.219021,15.169111,169.638431,0.740487,1.332907,0.750240,0.889460
16,726.832800,31.542070,29.339617,58.796689,0.810143,1.075068,0.930174,0.924712
17,186.581600,16.326422,14.550835,154.671139,0.580891,1.122026,0.891245,0.834891
18,349.492400,21.984021,20.241408,162.331670,0.809370,1.086092,0.920733,0.898032
19,971.895200,42.776842,28.928162,155.363399,0.758460,1.478727,0.676258,0.927575
20,480.378000,27.440679,22.289400,163.718016,0.748946,1.231109,0.812276,0.918775
21,147.594400,14.668983,12.810910,12.075163,0.640655,1.145038,0.873333,0.806084
22,675.314000,32.260401,26.653001,106.389016,0.700199,1.210385,0.826183,0.903166
23,362.024000,23.813439,19.356434,92.416497,0.712019,1.230260,0.812837,0.888889
24,749.111200,37.901095,25.165447,8.515790,0.627697,1.506077,0.663977,0.882691
25,265.948400,20.224753,16.742653,157.861000,0.861939,1.207978,0.827830,0.884259
26,246.454800,18.574322,16.894075,88.592485,0.692614,1.099458,0.909539,0.867647
27,427.466800,25.525639,21.322390,69.171473,0.652174,1.197128,0.835332,0.880918
28,247.847200,18.628238,16.940349,91.487019,0.723622,1.099637,0.909391,0.868293
29,1708.474800,71.093065,30.597888,76.363471,0.501873,2.323463,0.430392,0.862869
30,1942.398000,61.836197,39.994988,76.230350,0.698592,1.546099,0.646789,0.938762
31,469.238800,25.240138,23.670766,38.758287,0.667700,1.066300,0.937822,0.891534
32,1204.426000,45.456286,33.736210,41.621395,0.632486,1.347403,0.742168,0.906709
33,267.340800,19.982433,17.034406,128.094538,0.648153,1.173063,0.852469,0.840263
34,1166.831200,53.325432,27.860170,38.644646,0.627152,1.914038,0.522456,0.901075
35,146.202000,14.944291,12.456273,145.933088,0.554756,1.199740,0.833514,0.804598
36,963.540800,40.890059,30.002849,29.180550,0.717043,1.362873,0.733744,0.928236
37,384.302400,25.236178,19.389188,142.089390,0.689737,1.301559,0.768309,0.884615
38,128.100800,13.870571,11.758925,83.748500,0.664901,1.179578,0.847761,0.844037
39,320.252000,21.429458,19.027897,93.936928,0.696322,1.126213,0.887932,0.891473
40,669.744400,31.363311,27.189255,129.907929,0.828839,1.153519,0.866913,0.933075
41,343.922800,21.999307,19.904996,107.193098,0.664869,1.105215,0.904801,0.875887
42,314.682400,21.530080,18.609596,74.946990,0.704377,1.156934,0.864353,0.875969
43,1020.629200,45.052216,28.844429,10.076712,0.594166,1.561904,0.640244,0.903822
44,810.376800,37.591941,27.447473,12.535965,0.767151,1.369596,0.730142,0.912941
45,529.112000,26.168763,25.743912,170.429683,0.677038,1.016503,0.983765,0.902613
46,593.162400,29.374286,25.710849,151.412036,0.754629,1.142486,0.875284,0.911230
47,321.644400,20.604286,19.875979,63.346696,0.733431,1.036643,0.964653,0.880000
48,325.821600,20.733317,20.008807,52.253252,0.789937,1.036210,0.965056,0.898273
49,1721.006400,59.725824,36.688542,147.956131,0.708464,1.627915,0.614283,0.926537
50,984.426800,44.501029,28.165891,15.941971,0.644180,1.579962,0.632927,0.914618
51,863.288000,44.875079,24.494050,97.674816,0.587120,1.832081,0.545827,0.903132
52,208.860000,17.421373,15.264516,141.086526,0.547625,1.141299,0.876195,0.837989
53,526.327200,28.528809,23.489961,138.724853,0.665759,1.214511,0.823377,0.900000
54,444.175600,25.526340,22.155230,145.290034,0.747013,1.152159,0.867936,0.910128
55,490.124800,25.553395,24.421266,73.232354,0.764142,1.046358,0.955696,0.910737
56,480.378000,26.468600,23.107995,124.935306,0.826485,1.145430,0.873034,0.926174
57,1030.376000,41.328819,31.743358,83.405177,0.758687,1.301967,0.768068,0.929648
58,345.315200,21.943814,20.036123,173.200878,0.764658,1.095213,0.913065,0.898551
59,458.099600,26.476448,22.029788,117.980392,0.685866,1.201848,0.832052,0.884409
60,565.314400,29.769625,24.178358,121.279373,0.628125,1.231251,0.812182,0.880694
61,296.581200,19.983848,18.896206,97.178478,0.694449,1.057559,0.945574,0.867617
62,388.479600,24.431972,20.245095,78.590929,0.715866,1.206809,0.828631,0.892800
63,285.442000,19.861758,18.298282,164.255427,0.739742,1.085444,0.921282,0.881720
64,562.529600,27.605404,25.945461,90.762345,0.786828,1.063978,0.939869,0.924485
65,626.580000,29.902423,26.679658,145.299024,0.754575,1.120795,0.892224,0.921187
66,367.593600,22.615961,20.694885,167.310251,0.779091,1.092829,0.915057,0.893401
67,1076.325200,45.837266,29.897503,75.366368,0.656058,1.533147,0.652253,0.908877
68,1662.525600,56.858524,37.229129,59.424943,0.661980,1.527259,0.654768,0.922008
69,455.314800,24.552014,23.612109,155.114695,0.720929,1.039806,0.961718,0.883784
70,516.580400,27.214526,24.168365,61.950583,0.733213,1.126039,0.888069,0.909314
71,580.630800,28.810880,25.659823,64.186777,0.724366,1.122801,0.890630,0.911475
72,573.668800,27.634241,26.431622,38.851407,0.735812,1.045499,0.956481,0.896627
73,973.287600,39.597446,31.295661,29.129980,0.675603,1.265269,0.790345,0.916121
74,441.390800,24.403863,23.028986,126.927801,0.779270,1.059702,0.943661,0.895480
75,456.707200,24.673375,23.567821,70.003517,0.746111,1.046909,0.955192,0.897401
76,445.568000,25.334634,22.392855,149.518468,0.749354,1.131371,0.883883,0.886427
77,602.909200,28.831841,26.625002,59.647455,0.550285,1.082886,0.923458,0.889117
78,1423.032800,53.168808,34.077530,40.791912,0.728747,1.560231,0.640931,0.924469
79,474.808400,25.578853,23.634556,25.614264,0.746986,1.082265,0.923988,0.905710
80,108.607200,11.896825,11.623520,20.283835,0.668750,1.023513,0.977027,0.825397
81,385.694800,23.716532,20.706311,55.080766,0.694202,1.145377,0.873075,0.882166
82,399.618800,24.062846,21.145066,124.307808,0.746713,1.137989,0.878743,0.885802
83,487.340000,25.119899,24.701555,89.901360,0.654384,1.016936,0.983346,0.884956
84,1435.564400,52.669769,34.703349,109.474739,0.629339,1.517714,0.658886,0.891483
85,331.391200,21.435777,19.683932,78.560479,0.625386,1.088999,0.918275,0.853047
86,587.592800,29.025793,25.775227,40.365024,0.747543,1.126112,0.888011,0.903640
87,474.808400,27.369616,22.088174,58.610299,0.751795,1.239107,0.807033,0.914209
88,222.784000,17.992914,15.764951,139.132541,0.814036,1.141324,0.876176,0.893855
89,483.162800,26.550933,23.169882,129.373745,0.717038,1.145924,0.872658,0.896641
90,555.567600,28.236458,25.051678,109.740624,0.683649,1.127128,0.887210,0.896629
91,355.062000,22.792531,19.834523,135.627685,0.807051,1.149134,0.870220,0.913978
92,476.200800,26.958413,22.490852,88.398349,0.783061,1.198639,0.834280,0.918121
93,86.328800,11.180270,9.831358,106.556270,0.640761,1.137205,0.879349,0.832215
94,423.289600,25.384403,21.231504,119.617553,0.838510,1.195601,0.836400,0.904762
95,719.870800,36.161932,25.346211,171.540263,0.710272,1.426719,0.700909,0.917480
96,125.316000,13.275305,12.019105,109.780973,0.870650,1.104517,0.905373,0.895522
97,307.720400,20.894195,18.751705,113.223399,0.746052,1.114256,0.897460,0.896552
98,749.111200,41.737810,22.852133,93.009581,0.530845,1.826429,0.547516,0.874797
99,530.504400,26.296525,25.686253,28.229773,0.804293,1.023759,0.976793,0.911483
100,268.733200,19.863153,17.225953,110.767179,0.777798,1.153095,0.867232,0.863535
101,201.898000,16.963027,15.154401,90.025645,0.758524,1.119347,0.893378,0.873494
102,1612.399200,49.272846,41.665351,135.422707,0.743250,1.182586,0.845605,0.937652
103,289.619200,20.140263,18.309325,109.562005,0.750567,1.100000,0.909091,0.890792
104,119.746400,13.150056,11.594312,97.374688,0.737340,1.134182,0.881693,0.815166
105,29.240400,7.119913,5.229001,145.422647,0.567909,1.361620,0.734419,0.688525
106,942.654800,43.877329,27.354112,156.323993,0.654339,1.604049,0.623422,0.903872
107,1151.514800,49.817780,29.430339,44.267749,0.655389,1.692736,0.590760,0.910793
108,380.125200,23.891584,20.257779,77.230605,0.655820,1.179378,0.847904,0.892157
109,3543.658000,77.527974,58.197387,142.986039,0.641267,1.332156,0.750663,0.925118
110,577.846000,30.151074,24.401664,124.839344,0.787121,1.235615,0.809313,0.910088
111,328.606400,21.553011,19.412353,142.053905,0.775486,1.110273,0.900679,0.895636
112,246.454800,19.615747,15.997147,157.405777,0.835445,1.226203,0.815526,0.887218
113,388.479600,23.285862,21.241541,100.120230,0.761789,1.096242,0.912208,0.911765
114,841.009600,34.677229,30.879246,82.498678,0.796150,1.122995,0.890476,0.927091
115,2570.370400,87.133655,37.559508,61.239901,0.533656,2.319883,0.431056,0.859004
116,572.276400,27.272671,26.717036,126.655893,0.768434,1.020797,0.979627,0.909292
117,327.214000,21.437177,19.434546,99.402354,0.865086,1.103045,0.906581,0.896947
118,125.316000,13.460019,11.854165,137.958125,0.650447,1.135467,0.880695,0.825688
119,491.517200,26.549983,23.571358,100.742526,0.756630,1.126366,0.887811,0.912145
120,428.859200,24.479350,22.306168,93.196524,0.646119,1.097425,0.911224,0.873759
121,650.250800,35.657369,23.218904,81.082869,0.677732,1.535704,0.651167,0.913001
122,382.910000,24.005894,20.309019,131.817153,0.764004,1.182031,0.846001,0.909091
123,239.492800,18.531979,16.454352,137.480570,0.701765,1.126266,0.887890,0.864322
124,499.871600,26.614396,23.913986,91.246007,0.671211,1.112922,0.898536,0.897500
125,672.529200,30.327805,28.234512,89.628812,0.755365,1.074139,0.930978,0.923518
126,381.517600,23.883240,20.339087,149.306792,0.673564,1.174253,0.851605,0.872611
127,469.238800,25.433225,23.491060,120.448871,0.778811,1.082677,0.923637,0.907133
128,828.478000,40.657879,25.944564,2.657556,0.723770,1.567106,0.638119,0.918919
129,547.213200,28.722172,24.257688,148.875669,0.834868,1.184044,0.844563,0.920375
130,605.694000,28.638204,26.928838,136.921447,0.759964,1.063477,0.940312,0.909091
131,467.846400,25.789611,23.097694,66.029046,0.703030,1.116545,0.895620,0.904441
132,533.289200,28.179098,24.096048,95.423727,0.669118,1.169449,0.855104,0.894860
133,338.353200,21.767168,19.791489,153.314530,0.730169,1.099825,0.909236,0.866310
134,602.909200,29.455040,26.061680,98.911625,0.741905,1.130205,0.884795,0.903967
135,602.909200,28.723974,26.724987,107.382579,0.693647,1.074798,0.930407,0.901145
136,1409.108800,52.102911,34.434411,174.181658,0.676619,1.513106,0.660892,0.911712
137,659.997600,32.903990,25.539001,82.300696,0.751075,1.288382,0.776167,0.921283
138,538.858800,28.515392,24.060561,74.732201,0.689510,1.185151,0.843775,0.894798
139,61.265600,9.206268,8.473117,25.772108,0.580213,1.086527,0.920364,0.752137
140,413.542800,23.373179,22.527490,130.189946,0.730104,1.037540,0.963818,0.880000
141,462.276800,24.571588,23.954052,133.946154,0.656137,1.025780,0.974868,0.886515
142,1411.893600,48.825944,36.818106,117.919609,0.667486,1.326139,0.754068,0.922657
143,419.112400,25.665181,20.792001,168.549837,0.747091,1.234378,0.810125,0.907994
144,82.151600,12.633110,8.279724,107.227576,0.639795,1.525789,0.655399,0.813793
145,446.960400,24.988722,22.773780,96.854755,0.765981,1.097258,0.911362,0.899160
146,636.326800,35.029874,23.128729,54.713542,0.680241,1.514561,0.660257,0.886518
147,556.960000,27.490010,25.796407,7.814450,0.752314,1.065653,0.938392,0.921659
148,651.643200,31.148470,26.636875,97.692469,0.741567,1.169374,0.855158,0.903475
149,497.086800,26.365844,24.004943,95.628739,0.849531,1.098351,0.910456,0.917738
150,552.782800,27.724404,25.386476,103.677972,0.757490,1.092093,0.915673,0.904328
151,519.365200,26.718089,24.750135,130.267152,0.859663,1.079513,0.926344,0.926708
152,547.213200,29.614647,23.526652,133.575215,0.720152,1.258770,0.794426,0.919298
153,420.504800,25.347785,21.122293,58.978893,0.747460,1.200049,0.833299,0.898810
154,644.681200,32.613511,25.168514,55.065549,0.680468,1.295806,0.771720,0.883588
155,483.162800,25.807804,23.837052,93.661426,0.706386,1.082676,0.923637,0.881830
156,1179.362800,52.232882,28.748392,120.761454,0.612503,1.816898,0.550389,0.898197
157,1899.233600,58.683913,41.206852,171.579815,0.675625,1.424130,0.702183,0.932650
158,611.263600,30.401668,25.600075,90.675482,0.718246,1.187562,0.842062,0.898669
159,594.554800,31.031191,24.395154,67.869499,0.767032,1.272023,0.786149,0.913369
160,285.442000,19.211154,18.917970,32.848354,0.770013,1.015498,0.984739,0.876068
161,925.946000,43.329654,27.208873,31.757611,0.675855,1.592482,0.627950,0.901084
162,949.616800,41.415645,29.194032,84.967347,0.693132,1.418634,0.704903,0.916051
163,504.048800,26.366967,24.340110,133.807577,0.853351,1.083272,0.923129,0.929397
164,548.605600,26.949442,25.919140,23.626759,0.762737,1.039751,0.961769,0.912037
165,452.530000,25.266983,22.803637,125.108305,0.616420,1.108024,0.902507,0.872483
166,345.315200,21.882283,20.092463,99.949782,0.718909,1.089079,0.918207,0.887299
167,672.529200,31.054369,27.573923,102.745316,0.800906,1.126222,0.887924,0.923518
168,1080.502400,39.964399,34.424098,73.704946,0.772307,1.160943,0.861369,0.929898
169,676.706400,29.944229,28.773803,7.069541,0.793322,1.040677,0.960913,0.916981
170,1975.815600,61.122843,41.157879,87.959411,0.634641,1.485082,0.673363,0.903246
171,481.770400,25.411894,24.138662,49.255139,0.787056,1.052747,0.949896,0.904575
172,309.112800,20.313535,19.374995,84.013251,0.891457,1.048441,0.953797,0.902439
173,1578.981600,57.328397,35.068516,72.714298,0.637757,1.634754,0.611713,0.916734
174,93.290800,11.451757,10.372342,137.046856,0.682899,1.104067,0.905742,0.802395
175,451.137600,25.206125,22.788359,99.273919,0.804178,1.106097,0.904080,0.916549
176,517.972800,28.143670,23.433456,118.885086,0.785294,1.201004,0.832637,0.905109
177,582.023200,29.719187,24.935236,91.694724,0.734461,1.191855,0.839028,0.920705
178,725.440400,34.485807,26.783755,91.045408,0.765710,1.287564,0.776660,0.915641
179,579.238400,27.833527,26.497153,61.470106,0.793743,1.050435,0.951987,0.925473
180,293.796400,20.144518,18.569479,39.131929,0.734489,1.084819,0.921813,0.877339
181,389.872000,23.221643,21.376629,113.233940,0.716373,1.086310,0.920548,0.909091
182,357.846800,22.136073,20.582905,86.075861,0.807152,1.075459,0.929835,0.921147
183,394.049200,23.226135,21.601485,140.131890,0.690991,1.075210,0.930051,0.877519
184,430.251600,24.672655,22.203259,108.263819,0.672571,1.111218,0.899914,0.891775
185,476.200800,25.068234,24.186693,72.734193,0.726526,1.036447,0.964834,0.896461
186,409.365600,23.501941,22.177762,35.919812,0.797033,1.059708,0.943657,0.899083
187,465.061600,26.416665,22.415200,172.727340,0.834681,1.178516,0.848525,0.906377
188,519.365200,27.618456,23.943276,90.020616,0.722084,1.153495,0.866930,0.910867
189,382.910000,22.896021,21.293488,43.343496,0.720514,1.075259,0.930008,0.907591
190,529.112000,27.377404,24.607385,87.414418,0.766851,1.112569,0.898821,0.923451
191,543.036000,27.426867,25.209402,19.593133,0.708769,1.087962,0.919150,0.905923
192,424.682000,24.876240,21.736481,142.821191,0.749770,1.144447,0.873785,0.907738
193,339.745600,21.518065,20.102994,147.024214,0.714744,1.070391,0.934238,0.865248
194,201.898000,16.333912,15.738087,152.603741,0.620640,1.037859,0.963522,0.843023
195,504.048800,28.106208,22.833918,124.885614,0.810624,1.230897,0.812415,0.917617
196,356.454400,22.908727,19.811308,98.796884,0.601132,1.156346,0.864793,0.870748
197,725.440400,32.884099,28.088330,114.634419,0.679969,1.170739,0.854161,0.908457
198,442.783200,24.711753,22.813803,49.170939,0.758822,1.083193,0.923196,0.900850
199,559.744800,26.743429,26.649134,79.978565,0.878278,1.003538,0.996474,0.932715
200,593.162400,29.825214,25.322126,92.954095,0.785218,1.177832,0.849017,0.920086
201,879.996800,41.020282,27.314457,13.873128,0.661894,1.501779,0.665877,0.900927
202,398.226400,24.255697,20.903856,92.477655,0.794564,1.160346,0.861812,0.885449
203,530.504400,27.466468,24.592138,105.204836,0.708146,1.116880,0.895351,0.903915
204,371.770800,22.045864,21.471296,74.089006,0.754871,1.026760,0.973938,0.895973
205,403.796000,23.595079,21.789672,74.113617,0.674626,1.082856,0.923484,0.889571
206,505.441200,27.934284,23.037917,33.802595,0.788022,1.212535,0.824718,0.912060
207,1236.451200,46.041217,34.193244,56.887113,0.628593,1.346500,0.742666,0.902439
208,419.112400,24.622782,21.672225,40.463385,0.675839,1.136145,0.880170,0.876274
209,1041.515200,41.951935,31.609944,172.757090,0.677572,1.327175,0.753480,0.914985
210,458.099600,25.970630,22.458852,45.289729,0.655840,1.156365,0.864779,0.880857
211,342.530400,23.016855,18.947995,125.708467,0.577650,1.214738,0.823223,0.841026
212,1051.262000,49.358745,27.117958,151.547291,0.665070,1.820150,0.549405,0.913491
213,458.099600,25.153599,23.188353,132.322807,0.785071,1.084751,0.921870,0.900137
214,332.783600,21.783017,19.451541,136.262704,0.663989,1.119861,0.892968,0.870674
215,505.441200,27.742072,23.197536,116.874182,0.698511,1.195906,0.836186,0.892989
216,378.732800,22.997057,20.968665,40.773009,0.709738,1.096734,0.911798,0.877419
217,895.313200,40.693721,28.012877,73.861524,0.667487,1.452679,0.688383,0.893676
218,498.479200,25.661086,24.733304,85.874978,0.635688,1.037511,0.963845,0.867879
219,540.251200,29.346903,23.439243,140.824184,0.709268,1.252041,0.798696,0.911868
220,204.682800,16.502329,15.792331,133.948989,0.733501,1.044958,0.956976,0.832861
221,634.934400,30.008981,26.939388,138.129109,0.750208,1.113944,0.897711,0.917505
222,662.782400,33.070536,25.517601,15.280602,0.708522,1.295989,0.771611,0.900662
223,534.681600,27.759663,24.523992,83.786532,0.798456,1.131939,0.883440,0.909953
224,1133.413600,42.110243,34.269738,30.563624,0.717042,1.228788,0.813810,0.916151
225,504.048800,25.687668,24.983773,104.752460,0.842119,1.028174,0.972598,0.919949
226,353.669600,22.035933,20.435083,133.575206,0.795201,1.078338,0.927353,0.913669
227,545.820800,28.750595,24.172043,154.233786,0.708264,1.189415,0.840749,0.897025
